,text,label,label_id
288,suffering from constipation nausea high abdominal headache toxic (typhos) pain belly look fever fatigue vomiting chills pain,Infectious,4
289,i have of sensorium vomiting altered side one body headache weakness,Neurology,5
290,dealing with pain high sputum heart cough sweating fatigue rate rusty fast chills breathlessness chest phlegm fever malaise,Pulmonology,7
291,i feel distention of skin yellowish swelling abdomen history alcohol abdominal of vomiting fluid consumption pain stomach overload of lately,Gastroenterology,3
292,my main issue is diarrhoea dehydration vomiting,Gastroenterology,3
293,experiencing stomach pain acidity cough tongue pain on ulcers chest,Gastroenterology,3
294,my main issue is pain joints neck walking swelling pain painful joint pain hip pain knee joint,Orthopedics,6
295,dealing with dizziness limbs balance pain of in weakness back neck pain loss,Neurology,5
296,i think it's nose rash crust red yellow around skin sore blister ooze,Dermatology,1
297,feeling obesity bruising veins prominent fatigue legs calf vessels swollen swollen blood cramps on,Cardiology,0
298,i feel history cough mucoid breathlessness high fatigue family sputum fever lately,Pulmonology,7
299,experiencing abdominal consumption of stomach of abdomen yellowish overload fluid history distention pain swelling vomiting of alcohol skin,Gastroenterology,3
300,i think it's feets thyroid fatigue swings gain irritability hands eyes mood and and swollen lethargy face weight brittle menstruation enlarged extremeties nails cold puffy abnormal dizziness depression,Endocrinology,2
301,i feel yellowish pain diarrhoea urine skin pain eyes of joint mild dark nausea vomiting yellowing pain abdominal fever muscle lately,Gastroenterology,3
302,feeling marital in contacts fever extra throat patches muscle high wasting,Infectious,4
303,experiencing breathlessness pain sweating chest,Cardiology,0
304,my main issue is nodes high fever loss fatigue skin rash spots itching mild malaise red fever body swelled over of appetite headache lymph,Infectious,4
305,dealing with muscle pain joint fever mild eyes of pain loss yellowing skin diarrhoea appetite abdominal vomiting pain of nausea yellowish,Gastroenterology,3
306,i feel muscle painful walking joints swelling weakness stiff neck lately,Orthopedics,6
307,my main issue is brittle abnormal gain dizziness weight feets and face enlarged extremeties swings mood menstruation nails puffy hands cold eyes fatigue depression thyroid swollen irritability and,Endocrinology,2
308,i think it's pain breathlessness vomiting chest sweating,Cardiology,0
309,i have spotting micturition stomach skin burning urination rash pain,Dermatology,1
310,i am having swelling painful weakness joints stiff movement muscle stiffness walking neck,Orthopedics,6
311,i have yellowish urine receiving yellowing appetite abdominal unsterile yellow malaise eyes of itching skin fatigue loss of injections lethargy transfusion urine pain dark receiving blood,Gastroenterology,3
312,feeling skin joint skin small dents pain like silver in peeling nails rash nails dusting inflammatory,Dermatology,1
313,feeling vomiting diarrhoea muscle pain high fever nausea chills headache sweating,Infectious,4
314,i think it's abdomen overload pain of fluid distention skin stomach yellowish swelling of abdominal vomiting,Gastroenterology,3
315,feeling headache muscle vomiting diarrhoea pain nausea high sweating fever chills,Infectious,4
316,feeling stomach rash micturition burning skin spotting urination pain,Dermatology,1
317,feeling pain gases passage indigestion of itching appetite loss abdominal of internal,Gastroenterology,3
318,having nails small dents joint nails skin skin rash inflammatory peeling pain in,Dermatology,1
319,having sweating pain chest breathlessness vomiting,Cardiology,0
320,dealing with pain micturition itching stomach spotting urination skin burning rash,Dermatology,1
321,i am having loss joint acute yellowish bleeding of fever pain liver coma vomiting nausea stomach eyes of appetite yellowing fatigue high pain failure urine skin abdominal dark,Gastroenterology,3
322,feeling micturition discomfort of urine urine smell burning continuous feel foul bladder of,Urology,8
323,suffering from discomfort of smell foul urine burning of bladder feel urine continuous micturition,Urology,8
324,i feel rash high appetite fatigue lethargy itching loss body mild of headache spots malaise over skin fever fever red lately,Infectious,4
325,feeling pressure loss runny malaise sneezing headache irritation eyes chills nose pain nodes sinus phlegm muscle cough throat chest redness congestion of fever of high swelled smell fatigue continuous lymph pain,Pulmonology,7
326,i have pimples blackheads scurring pus filled rash skin,Dermatology,1
327,suffering from loss dark itching transfusion pain abdominal skin yellowing malaise appetite unsterile urine injections urine receiving yellow of yellowish lethargy blood eyes receiving of,Gastroenterology,3
328,experiencing urine appetite abdominal pain vomiting yellowish loss eyes dark of nausea fatigue pain of joint skin yellowing,Gastroenterology,3
329,dealing with and eyes face lethargy depression brittle abnormal menstruation swollen dizziness thyroid nails extremeties puffy irritability feets hands gain fatigue weight and enlarged cold,Endocrinology,2
330,suffering from skin blister fever yellow rash nose high ooze around crust red sore,Dermatology,1
331,experiencing abdominal internal itching loss passage pain gases of appetite of indigestion,Gastroenterology,3
332,i think it's appetite eyes skin nausea loss of of joint diarrhoea mild pain yellowing pain vomiting abdominal muscle fever pain yellowish,Gastroenterology,3
333,experiencing stomach skin pain rash micturition itching burning,Dermatology,1
334,suffering from speech nausea excessive palpitations fatigue lips vision anxiety blurred tingling sweating vomiting slurred headache drying irritability and and distorted hunger,Endocrinology,2
335,i have stomach on ulcers pain vomiting acidity tongue chest pain cough,Gastroenterology,3
336,experiencing rash blackheads scurring skin pimples filled pus,Dermatology,1
337,dealing with altered sensorium of side body weakness vomiting headache one,Neurology,5
338,my main issue is loss blood mild weight high vomiting eyes nodes malaise fatigue fever of lymph breathlessness swelled chest chills yellowing of cough in fever pain sputum appetite phlegm sweating loss,Pulmonology,7
339,suffering from stomach appetite of dark of pain failure urine fatigue coma loss joint eyes fever liver high abdominal yellowing acute skin yellowish nausea bleeding vomiting pain,Gastroenterology,3
340,having lips vision slurred headache nausea blurred tingling excessive and palpitations sweating speech drying vomiting irritability distorted hunger fatigue and anxiety,Endocrinology,2
341,i think it's of pain muscle appetite red body chills eyes malaise fever vomiting skin pain high nausea back joint pain rash pain over fatigue spots the behind headache loss,Infectious,4
342,dealing with swollen obesity vessels bruising veins blood prominent legs swollen cramps fatigue calf on,Cardiology,0
343,experiencing walking movement neck stiffness painful swelling stiff joints,Orthopedics,6
344,i am having menstruation weight restlessness heart excessive rate fast swings mood hunger weakness irritability loss abnormal sweating diarrhoea muscle fatigue,Endocrinology,2
345,i feel distorted anxiety lips and sweating headache blurred speech irritability excessive vomiting and fatigue drying vision hunger palpitations slurred tingling lately,Endocrinology,2
346,my main issue is weakness back in limbs pain dizziness pain neck,Neurology,5
347,suffering from cough sputum swelled loss appetite chest in lymph fatigue fever malaise sweating phlegm chills of breathlessness high nodes fever vomiting eyes loss pain weight yellowing mild of blood,Pulmonology,7
348,i feel swings sweating muscle weakness irritability hunger restlessness heart abnormal rate fast menstruation weight excessive diarrhoea mood loss fatigue lately,Endocrinology,2
349,i have of burning discomfort smell urine micturition bladder foul,Urology,8
350,i have sneezing eyes from shivering chills continuous watering,Dermatology,1
351,feeling filled skin pus pimples blackheads rash,Dermatology,1
352,experiencing breathlessness sweating chest vomiting pain,Cardiology,0
353,i am having abdomen consumption alcohol of abdominal history of distention swelling stomach fluid skin vomiting of yellowish overload pain,Gastroenterology,3
354,experiencing chest vomiting acidity stomach tongue cough pain on pain ulcers,Gastroenterology,3
355,i think it's breathlessness mucoid fatigue cough sputum family history,Pulmonology,7
356,feeling vomiting pain joint of abdominal eyes loss yellowing pain nausea urine fatigue of dark appetite,Gastroenterology,3
357,my main issue is rash high nose crust sore red ooze around skin fever blister yellow,Dermatology,1
